27.8.2020 00:00;11462.91;11602.92;11122.72;11330.00;779.615.569.663;-0.01
26.8.2020 00:00;11328.50;11549.80;11250.14;11469.30;427.308.016.903;0.01
25.8.2020 00:00;11750.40;11772.22;11112.75;11328.88;707.369.374.623;-0.04
24.8.2020 00:00;11653.70;11832.55;11588.61;11761.80;288.705.808.264;0.01
23.8.2020 00:00;11678.17;11715.09;11524.70;11644.65;163.287.091.819;0.00
22.8.2020 00:00;11527.81;11694.02;11367.00;11667.70;340.142.192.253;0.01
21.8.2020 00:00;11857.18;11887.67;11485.49;11531.74;639.117.972.721;-0.03
20.8.2020 00:00;11762.18;11894.12;11675.29;11859.37;419.175.792.092;0.01
19.8.2020 00:00;11950.00;12022.18;11574.40;11757.55;940.150.118.445;-0.02
18.8.2020 00:00;12301.27;12408.53;11823.00;11958.10;881.818.784.117;-0.03
17.8.2020 00:00;11916.83;12473.00;11771.44;12298.38;977.832.856.833;0.03
16.8.2020 00:00;11858.60;11938.55;11685.97;11914.02;249.417.000.289;0.01
15.8.2020 00:00;11771.97;11986.93;11667.70;11852.20;398.317.592.982;0.01
14.8.2020 00:00;11797.55;11862.00;11652.01;11779.77;552.679.649.808;0.00
13.8.2020 00:00;11567.74;11806.61;11270.91;11793.26;683.955.121.466;0.02
12.8.2020 00:00;11386.50;11625.00;11150.00;11565.35;566.860.180.464;0.01
11.8.2020 00:00;11896.37;11945.05;11130.00;11392.64;1.047.068.807.136;-0.04
10.8.2020 00:00;11684.60;12080.00;11510.00;11895.12;770.172.806.914;0.02
9.8.2020 00:00;11767.93;11808.28;11527.92;11683.03;264.948.917.649;-0.01
8.8.2020 00:00;11601.75;11817.95;11527.00;11776.90;398.374.888.665;0.01
7.8.2020 00:00;11770.26;11920.00;11219.00;11600.85;1.050.336.174.678;-0.01
6.8.2020 00:00;11759.90;11913.50;11575.57;11770.08;985.599.436.305;0.00
5.8.2020 00:00;11193.48;11795.86;11094.35;11755.24;751.479.142.531;0.05
4.8.2020 00:00;11236.39;11420.00;11000.79;11192.42;552.211.051.757;0.00
3.8.2020 00:00;11074.92;11480.00;10933.26;11236.39;698.467.078.032;0.01
2.8.2020 00:00;11808.21;12100.00;10559.59;11071.66;1.265.641.102.944;-0.07
1.8.2020 00:00;11357.98;11883.36;11228.00;11817.49;1.119.580.752.332;0.04
31.7.2020 00:00;11110.84;11457.95;10973.80;11356.74;1.041.750.746.157;0.02
30.7.2020 00:00;11105.01;11189.00;10832.00;11112.12;1.045.684.804.792;0.00
29.7.2020 00:00;10931.91;11358.47;10855.81;11111.17;1.245.286.303.565;0.02
28.7.2020 00:00;11049.40;11263.85;10583.48;10939.27;1.706.237.380.128;-0.01
27.7.2020 00:00;9941.25;11417.11;9933.77;11046.19;2.773.683.221.358;0.10
26.7.2020 00:00;9712.45;10200.00;9657.00;9944.65;909.021.430.682;0.02
